Year,Date ,hour,Full or Partial ,Review Method,Observer,Time,Direction,Length,Frame,Range,Confidence,Flow cfs,Comments/Notes,Flag
2025,1/19/2025,7:15,,,,No Fish,,,,,,,,
2025,1/19/2025,7:30,,,,,,,,,,,,
2025,1/19/2025,7:45,,,,,,,,,,,,
2025,1/19/2025,8:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,8:15,,,,No Fish,,,,,,,,
2025,1/19/2025,8:30,,,,,,,,,,,,
2025,1/19/2025,8:45,,,,,,,,,,,,
2025,1/19/2025,9:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,9:15,,,,,,,,,,,,
2025,1/19/2025,9:30,,,,,,,,,,,,
2025,1/19/2025,9:45,,,,,,,,,,,,
2025,1/19/2025,10:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,11:00,Full,15 min,as,11:13:52,downstream,44.9,4327,13.95,1,,,
2025,1/19/2025,12:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,13:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,14:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,15:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,16:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,16:15,Full,,,No Fish,,,,,,,,
2025,1/19/2025,16:30,Full,,,,,,,,,,,
2025,1/19/2025,16:45,Full,,,,,,,,,,,
2025,1/19/2025,17:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,17:15,,,,No Fish,,,,,,,,
2025,1/19/2025,17:30,,,,,,,,,,,,
2025,1/19/2025,17:45,,,,,,,,,,,,
2025,1/19/2025,18:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,18:15,,,,No Fish,,,,,,,,
2025,1/19/2025,18:30,,,,,,,,,,,,
2025,1/19/2025,18:45,,,,,,,,,,,,
2025,1/19/2025,19:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,19:15,,,,No Fish,,,,,,,,
2025,1/19/2025,19:30,,,,,,,,,,,,
2025,1/19/2025,19:45,,,,,,,,,,,,
2025,1/19/2025,20:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,20:15,,,,No Fish,,,,,,,,
2025,1/19/2025,20:30,,,,,,,,,,,,
2025,1/19/2025,20:45,,,,,,,,,,,,
2025,1/19/2025,21:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,21:15,,,,No Fish,,,,,,,,
2025,1/19/2025,21:30,,,,,,,,,,,,
2025,1/19/2025,21:45,,,,,,,,,,,,
2025,1/19/2025,22:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,22:15,,,,No Fish,,,,,,,,
2025,1/19/2025,22:30,,,,,,,,,,,,
2025,1/19/2025,22:45,,,,,,,,,,,,
2025,1/19/2025,23:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/19/2025,23:15,,,,No Fish,,,,,,,,
2025,1/19/2025,23:30,,,,No Fish,,,,,,,,
2025,1/19/2025,23:45,,,,No Fish,,,,,,,,
2025,1/22/2025,0:00,,,,No Fish,,,,,,,,
2025,1/22/2025,0:15,,,,No Fish,,,,,,,,
2025,1/22/2025,0:30,,,,No Fish,,,,,,,,
2025,1/22/2025,0:45,,,,0:52:30,downstream,50.8,2352,15.38,1,,,
2025,1/22/2025,1:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,1:15,,,,No Fish,,,,,,,,
2025,1/22/2025,1:30,,,,No Fish,,,,,,,,
2025,1/22/2025,1:45,,,,No Fish,,,,,,,,
2025,1/22/2025,2:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,2:15,,,,2:28:04,upstream,54.3,4070,16.06,1,,,
2025,1/22/2025,2:30,,,,No Fish,,,,,,,,
2025,1/22/2025,2:45,,,,No Fish,,,,,,,,
2025,1/22/2025,3:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,3:15,,,,No Fish,,,,,,,,
2025,1/22/2025,3:30,,,,No Fish,,,,,,,,
2025,1/22/2025,3:45,,,,No Fish,,,,,,,,
2025,1/22/2025,4:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,4:15,,,,No Fish,,,,,,,,
2025,1/22/2025,4:30,,,,No Fish,,,,,,,,
2025,1/22/2025,4:45,,,,No Fish,,,,,,,,
2025,1/22/2025,5:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,5:15,,,,No Fish,,,,,,,,
2025,1/22/2025,5:30,,,,No Fish,,,,,,,,
2025,1/22/2025,5:45,,,,No Fish,,,,,,,,
2025,1/22/2025,6:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,6:15,,,,No Fish,,,,,,,,
2025,1/22/2025,6:30,,,,No Fish,,,,,,,,
2025,1/22/2025,6:45,,,,No Fish,,,,,,,,
2025,1/22/2025,7:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,7:15,,,,No Fish,,,,,,,,
2025,1/22/2025,7:30,,,,No Fish,,,,,,,,
2025,1/22/2025,7:45,,,,No Fish,,,,,,,,
2025,1/22/2025,8:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,8:15,,,,No Fish,,,,,,,,
2025,1/22/2025,8:30,,,,No Fish,,,,,,,,
2025,1/22/2025,8:45,,,,No Fish,,,,,,,,
2025,1/22/2025,9:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,9:15,,,,No Fish,,,,,,,,
2025,1/22/2025,9:30,,,,No Fish,,,,,,,,
2025,1/22/2025,9:45,,,,9:52:39,upstream,64.8,2394,13.15,1,,,
2025,1/22/2025,10:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,11:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,12:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,13:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,14:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,15:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,16:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,16:15,,,,,,,,,,,,
2025,1/22/2025,16:30,,,,,,,,,,,,
2025,1/22/2025,16:45,,,,,,,,,,,,
2025,1/22/2025,17:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,17:15,,,,,,,,,,,,
2025,1/22/2025,17:30,,,,,,,,,,,,
2025,1/22/2025,17:45,,,,,,,,,,,,
2025,1/22/2025,18:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,18:15,,,,,,,,,,,,
2025,1/22/2025,18:30,,,,,,,,,,,,
2025,1/22/2025,18:45,,,,,,,,,,,,
2025,1/22/2025,19:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,19:15,,,,,,,,,,,,
2025,1/22/2025,19:30,,,,,,,,,,,,
2025,1/22/2025,19:45,,,,,,,,,,,,
2025,1/22/2025,20:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,20:15,,,,,,,,,,,,
2025,1/22/2025,20:30,,,,,,,,,,,,
2025,1/22/2025,20:45,,,,,,,,,,,,
2025,1/22/2025,21:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,21:15,,,,,,,,,,,,
2025,1/22/2025,21:30,,,,,,,,,,,,
2025,1/22/2025,21:45,,,,,,,,,,,,
2025,1/22/2025,22:00,Full,15 min,as,No Fish,,,,,,,,
2025,1/22/2025,22:15,,,,,,,,,,,,
2025,1/22/2025,22:30,,,,,,,,,,,,
2025,1/22/2025,22:45,,,,,,,,,,,,
2025,1/22/2025,23:00,Full,15 min,as,23:09:20,downstream,83.2,2912,13.66,1,,,
2025,1/22/2025,23:15,,,,,,,,,,,,
2025,1/22/2025,23:30,,,,,,,,,,,,
2025,1/22/2025,23:45,,,,,,,,,,,,
2025,1/23/2025,0:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,0:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,0:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,0:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,1:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,1:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,1:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,1:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,2:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,2:15,Full,15 min,jw ,No Fish,,,,,,,Big mark not calling fish,
2025,1/23/2025,2:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,2:45,Full,15 min,jw,2:59:40,upstream,37.5,4569,13.45,1,,,
2025,1/23/2025,3:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,3:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,3:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,3:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,4:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,4:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,4:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,4:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,5:00,Full,15 min,jw,5:12:41,upstream,70.4,3970,9.45,1,,,
2025,1/23/2025,5:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,5:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,5:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,6:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,6:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,6:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,6:45,Full,15 min,jw,6:55:49,upstream,69.7,3358,10.83,1,,,
2025,1/23/2025,7:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,7:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,7:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,7:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,8:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,8:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,8:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,8:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,9:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,9:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,9:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,9:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,10:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,10:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,10:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,10:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,11:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,11:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,11:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,11:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,12:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,12:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,12:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,12:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,13:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,13:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,13:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,13:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,14:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,14:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,14:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,14:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,15:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,15:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,15:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,15:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,16:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,16:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,16:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,16:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,17:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,17:15,Full,15 min,jw,17:29:16,downstream,68,4451,14.24,1,,,
2025,1/23/2025,17:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,17:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,18:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,18:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,18:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,18:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,19:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,19:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,19:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,19:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,20:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,20:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,20:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,20:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,21:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,21:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,21:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,21:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,22:00,Full,15 min,jw,22:02:51,upstream,81.6,893,9.8,1,,,
2025,1/23/2025,22:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,22:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,22:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,23:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,23:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,23:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/23/2025,23:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,0:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,0:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,0:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,0:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,1:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,1:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,1:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,1:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,2:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,2:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,2:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,2:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,3:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,3:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,3:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,3:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,4:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,4:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,4:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,4:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,5:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,5:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,5:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,5:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,6:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,6:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,6:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,6:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,7:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,7:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,7:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,7:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,8:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,8:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,8:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,8:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,9:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,9:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,9:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,9:45,Full,15 min ,jw,No Fish,,,,,,,,
2025,1/24/2025,10:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,10:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,10:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,10:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,11:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,11:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,11:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,11:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,12:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,12:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,12:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,12:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,13:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,13:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,13:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,13:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,14:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,14:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,14:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,14:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,15:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,15:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,15:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,15:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,16:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,16:15,Full ,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,16:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,16:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,17:00,Full,15 min ,jw,No Fish,,,,,,,,
2025,1/24/2025,17:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,17:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,17:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,18:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,18:15,Full,15 min,jw ,No Fish,,,,,,,,
2025,1/24/2025,18:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,18:45,Full,15 min,jw ,No Fish,,,,,,,,
2025,1/24/2025,19:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,19:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,19:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,19:45,Full,15 min,jw,19:55:08,upstream,72.9,3174,7.87,1,,,
,,,,,,19:57:30,upstream,75.8,3912,15.43,1,,,
2025,1/24/2025,20:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,20:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,20:30,Full,15 min,jw ,No Fish,,,,,,,,
2025,1/24/2025,20:45,Full,15 min,jw,20:54:48,downstream,84.7,3050,13.16,1,,,
2025,1/24/2025,21:00,Full,15 min,jw,21:00:54,upstream,33.6,273,3.58,1,,,
2025,1/24/2025,21:15,Full,15 min,jw,21:24:20,upstream,78.8,2913,9.3,1,,,
2025,1/24/2025,21:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,21:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,22:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,22:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,22:30,Full,15 min,jw,22:40:30,upstream,68.1,3277,6.75,1,,,
2025,1/24/2025,22:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,23:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,23:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,23:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/24/2025,23:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,0:00,Full,15 min,jw,0:00:50,downstream,43.7,2305,12.98,1,,,
2025,1/25/2025,0:15,Full,15 min,jw ,No Fish,,,,,,,,
2025,1/25/2025,0:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,0:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,1:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,1:15,Full,15 min,jw ,1:23:02,upstream,42.5,2514,14.56,1,,,
2025,1/25/2025,1:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,1:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,2:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,2:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,2:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,2:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,3:00,Full,15 min ,jw,3:14:32,upstream,69.9,4545,13.5,1,,,
2025,1/25/2025,3:15,Full,15 min ,jw,No Fish,,,,,,,,
2025,1/25/2025,3:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,3:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,4:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,4:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,4:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,4:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,5:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,5:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,5:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,5:45,Full,15 min ,jw,5:58:04,upstream,43,4060,15.34,1,,,
2025,1/25/2025,6:00,Full,15 min,jw ,No Fish,,,,,,,,
2025,1/25/2025,6:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,6:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,6:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,7:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,7:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,7:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,7:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,8:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,8:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,8:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,8:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,9:00,Full,15 min ,jw,No Fish,,,,,,,,
2025,1/25/2025,9:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,9:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,9:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,10:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,10:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,10:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,10:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,11:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,11:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,11:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,11:45,Full,15 min ,jw,No Fish,,,,,,,,
2025,1/25/2025,12:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,12:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,12:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,12:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,13:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,13:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,13:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,13:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,14:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,14:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,14:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,14:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,15:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,15:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,15:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,15:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,16:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,16:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,16:30,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,16:45,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,17:00,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,17:15,Full,15 min,jw,No Fish,,,,,,,,
2025,1/25/2025,17:30,Full,15 min,jw,17:44:03,downstream,54.5,4386,16.02,1,,,
