date_time,year,date,hour,data_recorded,data_reviewed,observer,time,direction,length,frame,range,confidence,comments
2025-03-03T05:00:00Z,2025,2025-03-03,5H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T05:00:00Z,2025,2025-03-03,5H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T05:15:00Z,2025,2025-03-03,5H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T05:15:00Z,2025,2025-03-03,5H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T05:30:00Z,2025,2025-03-03,5H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T05:30:00Z,2025,2025-03-03,5H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T05:45:00Z,2025,2025-03-03,5H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T05:45:00Z,2025,2025-03-03,5H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T06:00:00Z,2025,2025-03-03,6H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T06:00:00Z,2025,2025-03-03,6H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T06:15:00Z,2025,2025-03-03,6H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T06:15:00Z,2025,2025-03-03,6H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T06:30:00Z,2025,2025-03-03,6H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T06:30:00Z,2025,2025-03-03,6H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T06:45:00Z,2025,2025-03-03,6H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T06:45:00Z,2025,2025-03-03,6H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T07:00:00Z,2025,2025-03-03,7H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T07:00:00Z,2025,2025-03-03,7H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T07:15:00Z,2025,2025-03-03,7H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T07:15:00Z,2025,2025-03-03,7H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T07:30:00Z,2025,2025-03-03,7H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T07:30:00Z,2025,2025-03-03,7H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T07:45:00Z,2025,2025-03-03,7H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T07:45:00Z,2025,2025-03-03,7H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T08:00:00Z,2025,2025-03-03,8H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T08:00:00Z,2025,2025-03-03,8H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T08:15:00Z,2025,2025-03-03,8H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T08:15:00Z,2025,2025-03-03,8H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T08:30:00Z,2025,2025-03-03,8H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T08:30:00Z,2025,2025-03-03,8H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T08:45:00Z,2025,2025-03-03,8H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T08:45:00Z,2025,2025-03-03,8H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T09:00:00Z,2025,2025-03-03,9H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T09:00:00Z,2025,2025-03-03,9H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T09:15:00Z,2025,2025-03-03,9H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T09:15:00Z,2025,2025-03-03,9H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T09:30:00Z,2025,2025-03-03,9H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T09:30:00Z,2025,2025-03-03,9H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T09:45:00Z,2025,2025-03-03,9H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T09:45:00Z,2025,2025-03-03,9H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T10:00:00Z,2025,2025-03-03,10H 0M 0S,Full,15 min,as,10:06:23,downstream,63.8,2064,9.01,1,NA
2025-03-03T10:00:00Z,2025,2025-03-03,10H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T10:15:00Z,2025,2025-03-03,10H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T10:15:00Z,2025,2025-03-03,10H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T10:30:00Z,2025,2025-03-03,10H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T10:30:00Z,2025,2025-03-03,10H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T10:45:00Z,2025,2025-03-03,10H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T10:45:00Z,2025,2025-03-03,10H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T11:00:00Z,2025,2025-03-03,11H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T11:00:00Z,2025,2025-03-03,11H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T11:15:00Z,2025,2025-03-03,11H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T11:15:00Z,2025,2025-03-03,11H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T11:30:00Z,2025,2025-03-03,11H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T11:30:00Z,2025,2025-03-03,11H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T11:45:00Z,2025,2025-03-03,11H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T11:45:00Z,2025,2025-03-03,11H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T12:00:00Z,2025,2025-03-03,12H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T12:00:00Z,2025,2025-03-03,12H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T12:15:00Z,2025,2025-03-03,12H 15M 0S,Full,15 min,as,12:19:06,downstream,37.8,1332,11.5,1,NA
2025-03-03T12:15:00Z,2025,2025-03-03,12H 15M 0S,Full,15 min,as,12:27:06,upstream,68,3922,11.38,1,NA
2025-03-03T12:15:00Z,2025,2025-03-03,12H 15M 0S,Full,15 min,jw,12:27:06,upstream,62.3,3922,11.39,1,NA
2025-03-03T12:30:00Z,2025,2025-03-03,12H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T12:30:00Z,2025,2025-03-03,12H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T12:45:00Z,2025,2025-03-03,12H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T12:45:00Z,2025,2025-03-03,12H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T13:00:00Z,2025,2025-03-03,13H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T13:00:00Z,2025,2025-03-03,13H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T13:15:00Z,2025,2025-03-03,13H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T13:15:00Z,2025,2025-03-03,13H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T13:30:00Z,2025,2025-03-03,13H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T13:30:00Z,2025,2025-03-03,13H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T13:45:00Z,2025,2025-03-03,13H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T13:45:00Z,2025,2025-03-03,13H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T14:00:00Z,2025,2025-03-03,14H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T14:00:00Z,2025,2025-03-03,14H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T14:15:00Z,2025,2025-03-03,14H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T14:15:00Z,2025,2025-03-03,14H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T14:30:00Z,2025,2025-03-03,14H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T14:30:00Z,2025,2025-03-03,14H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T14:45:00Z,2025,2025-03-03,14H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T14:45:00Z,2025,2025-03-03,14H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T15:00:00Z,2025,2025-03-03,15H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T15:00:00Z,2025,2025-03-03,15H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T15:15:00Z,2025,2025-03-03,15H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T15:15:00Z,2025,2025-03-03,15H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T15:30:00Z,2025,2025-03-03,15H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T15:30:00Z,2025,2025-03-03,15H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T15:45:00Z,2025,2025-03-03,15H 45M 0S,Full,15 min,as,15:49:03,upstream,65,1314,10.73,1,NA
2025-03-03T15:45:00Z,2025,2025-03-03,15H 45M 0S,Full,15 min,jw,15:49:04,upstream,68.1,1319,10.82,1,NA
2025-03-03T16:00:00Z,2025,2025-03-03,16H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T16:00:00Z,2025,2025-03-03,16H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T16:15:00Z,2025,2025-03-03,16H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T16:15:00Z,2025,2025-03-03,16H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T16:30:00Z,2025,2025-03-03,16H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T16:30:00Z,2025,2025-03-03,16H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T16:45:00Z,2025,2025-03-03,16H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T16:45:00Z,2025,2025-03-03,16H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T17:00:00Z,2025,2025-03-03,17H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T17:00:00Z,2025,2025-03-03,17H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T17:15:00Z,2025,2025-03-03,17H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T17:15:00Z,2025,2025-03-03,17H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T17:30:00Z,2025,2025-03-03,17H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T17:30:00Z,2025,2025-03-03,17H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T17:45:00Z,2025,2025-03-03,17H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T17:45:00Z,2025,2025-03-03,17H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T18:00:00Z,2025,2025-03-03,18H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T18:00:00Z,2025,2025-03-03,18H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T18:15:00Z,2025,2025-03-03,18H 15M 0S,Full,15 min,as,18:22:45,upstream,39.2,2504,15.22,1,NA
2025-03-03T18:15:00Z,2025,2025-03-03,18H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T18:30:00Z,2025,2025-03-03,18H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T18:30:00Z,2025,2025-03-03,18H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T18:45:00Z,2025,2025-03-03,18H 45M 0S,Full,15 min,as,18:53:43,downstream,45.3,2806,13.8,1,NA
2025-03-03T18:45:00Z,2025,2025-03-03,18H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T19:00:00Z,2025,2025-03-03,19H 0M 0S,Full,15 min,as,19:02:30,upstream,41.4,809,7.54,1,NA
2025-03-03T19:00:00Z,2025,2025-03-03,19H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T19:15:00Z,2025,2025-03-03,19H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T19:15:00Z,2025,2025-03-03,19H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T19:30:00Z,2025,2025-03-03,19H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T19:30:00Z,2025,2025-03-03,19H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T19:45:00Z,2025,2025-03-03,19H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T19:45:00Z,2025,2025-03-03,19H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T20:00:00Z,2025,2025-03-03,20H 0M 0S,Full,15 min,as,20:12:40,downstream,45.3,4104,6.21,1,NA
2025-03-03T20:00:00Z,2025,2025-03-03,20H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T20:15:00Z,2025,2025-03-03,20H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T20:15:00Z,2025,2025-03-03,20H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T20:30:00Z,2025,2025-03-03,20H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T20:30:00Z,2025,2025-03-03,20H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T20:45:00Z,2025,2025-03-03,20H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T20:45:00Z,2025,2025-03-03,20H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T21:00:00Z,2025,2025-03-03,21H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T21:00:00Z,2025,2025-03-03,21H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T21:15:00Z,2025,2025-03-03,21H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T21:15:00Z,2025,2025-03-03,21H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T21:30:00Z,2025,2025-03-03,21H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T21:30:00Z,2025,2025-03-03,21H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T21:45:00Z,2025,2025-03-03,21H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T21:45:00Z,2025,2025-03-03,21H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T22:00:00Z,2025,2025-03-03,22H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T22:00:00Z,2025,2025-03-03,22H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T22:15:00Z,2025,2025-03-03,22H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T22:15:00Z,2025,2025-03-03,22H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T22:30:00Z,2025,2025-03-03,22H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T22:30:00Z,2025,2025-03-03,22H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T22:45:00Z,2025,2025-03-03,22H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T22:45:00Z,2025,2025-03-03,22H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T23:00:00Z,2025,2025-03-03,23H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T23:00:00Z,2025,2025-03-03,23H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T23:15:00Z,2025,2025-03-03,23H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T23:15:00Z,2025,2025-03-03,23H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T23:30:00Z,2025,2025-03-03,23H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T23:30:00Z,2025,2025-03-03,23H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T23:45:00Z,2025,2025-03-03,23H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T23:45:00Z,2025,2025-03-03,23H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T00:00:00Z,2025,2025-03-17,0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T00:00:00Z,2025,2025-03-17,0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T00:15:00Z,2025,2025-03-17,15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T00:15:00Z,2025,2025-03-17,15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T00:30:00Z,2025,2025-03-17,30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T00:30:00Z,2025,2025-03-17,30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T00:45:00Z,2025,2025-03-17,45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T00:45:00Z,2025,2025-03-17,45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T01:00:00Z,2025,2025-03-17,1H 0M 0S,Full,15 min,as,1:11:17,downstream,70.8,3667,11.77,1,NA
2025-03-17T01:00:00Z,2025,2025-03-17,1H 0M 0S,Full,15 min,jw,1:08:21,upstream,66,2716,13.55,1,NA
2025-03-17T01:00:00Z,2025,2025-03-17,1H 0M 0S,Full,15 min,jw,1:11:19,downstream,65.4,3679,12.09,1,NA
2025-03-17T01:15:00Z,2025,2025-03-17,1H 15M 0S,Full,15 min,as,1:21:56,upstream,71.1,2258,13.94,1,NA
2025-03-17T01:15:00Z,2025,2025-03-17,1H 15M 0S,Full,15 min,jw,1:22:05,upstream,64.1,2303,13.58,1,NA
2025-03-17T01:30:00Z,2025,2025-03-17,1H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T01:30:00Z,2025,2025-03-17,1H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T01:45:00Z,2025,2025-03-17,1H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T01:45:00Z,2025,2025-03-17,1H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T02:00:00Z,2025,2025-03-17,2H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T02:00:00Z,2025,2025-03-17,2H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T02:15:00Z,2025,2025-03-17,2H 15M 0S,Full,15 min,as,2:29:36,upstream,72.6,4745,8.13,1,NA
2025-03-17T02:15:00Z,2025,2025-03-17,2H 15M 0S,Full,15 min,jw,2:29:37,upstream,71.5,4750,8.22,1,NA
2025-03-17T02:30:00Z,2025,2025-03-17,2H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T02:30:00Z,2025,2025-03-17,2H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T02:45:00Z,2025,2025-03-17,2H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T02:45:00Z,2025,2025-03-17,2H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T03:00:00Z,2025,2025-03-17,3H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T03:00:00Z,2025,2025-03-17,3H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T03:15:00Z,2025,2025-03-17,3H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T03:15:00Z,2025,2025-03-17,3H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T03:30:00Z,2025,2025-03-17,3H 30M 0S,Full,15 min,as,3:43:44,upstream,70.8,4465,13.24,1,NA
2025-03-17T03:30:00Z,2025,2025-03-17,3H 30M 0S,Full,15 min,jw,3:43:47,upstream,53.2,4481,13.49,1,NA
2025-03-17T03:45:00Z,2025,2025-03-17,3H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T03:45:00Z,2025,2025-03-17,3H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T04:00:00Z,2025,2025-03-17,4H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T04:00:00Z,2025,2025-03-17,4H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T04:15:00Z,2025,2025-03-17,4H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T04:15:00Z,2025,2025-03-17,4H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T04:30:00Z,2025,2025-03-17,4H 30M 0S,Full,15 min,as,4:42:53,downstream,70.2,4193,9.94,1,NA
2025-03-17T04:30:00Z,2025,2025-03-17,4H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T04:45:00Z,2025,2025-03-17,4H 45M 0S,Full,15 min,as,4:55:33,upstream,71.6,3430,13.24,1,NA
2025-03-17T04:45:00Z,2025,2025-03-17,4H 45M 0S,Full,15 min,jw,4:55:38,upstream,51.1,3457,14.18,1,NA
2025-03-17T05:00:00Z,2025,2025-03-17,5H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T05:00:00Z,2025,2025-03-17,5H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T05:15:00Z,2025,2025-03-17,5H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T05:15:00Z,2025,2025-03-17,5H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T05:30:00Z,2025,2025-03-17,5H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T05:30:00Z,2025,2025-03-17,5H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T05:45:00Z,2025,2025-03-17,5H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T05:45:00Z,2025,2025-03-17,5H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-17T06:00:00Z,2025,2025-03-17,6H 0M 0S,Full,15 min,as,6:06:56,upstream,63,2256,7.81,1,NA
2025-03-17T06:00:00Z,2025,2025-03-17,6H 0M 0S,Full,15 min,jw,6:06:51,upstream,52.3,2228,6.66,1,NA
2025-03-17T06:15:00Z,2025,2025-03-17,6H 15M 0S,Full,15 min,as,6:29:24,downstream,61.4,4675,9.09,1,NA
2025-03-17T06:15:00Z,2025,2025-03-17,6H 15M 0S,Full,15 min,as,6:29:44,upstream,50,4787,15.05,1,NA
2025-03-17T06:15:00Z,2025,2025-03-17,6H 15M 0S,Full,15 min,jw,6:29:26,downstream,39,4687,9.49,1,NA
2025-03-17T06:30:00Z,2025,2025-03-17,6H 30M 0S,Full,15 min,as,6:37:01,downstream,70.1,2279,10.22,1,NA
2025-03-17T06:30:00Z,2025,2025-03-17,6H 30M 0S,Full,15 min,jw,6:30:03,upstream,40.4,14,15,1,NA
